sid,y_relaxed,bulk_id,bulk_symbols,miller_index,traj_id,slab_sid,ads_symbols,nads
79178,-527.70816317,mp-1214338,Ba2Pt6O8,"(2, 2, 1)",BaPt3O4_mp-1214338_clean_VxYtXRiGTj,,,0
77121,-867.71032081,mp-1209439,Rb16Ta12O38,"(1, 1, 0)",Rb8Ta6O19_mp-1209439_clean_wPSmSGcDVp,,,0
80927,-508.02361864,mp-1244938,Ga32O48,"(1, 0, 0)",Ga2O3_mp-1244938_clean_aEWy1ewK42,,,0
443,-476.50355904,mvc-8359,Cr4Ge8O24,"(1, 1, 0)",Cr-GeO3-2_mvc-8359_clean_4Ei3uBQGSr,,,0
20594,-349.95298719,mp-1225246,Ga4Fe8O16,"(1, 0, 0)",Ga-FeO2-2_mp-1225246_clean_cktr7euK1X,,,0
82906,-479.92287009,mvc-4613,Y4Ni8O16,"(1, 0, 0)",1027031_Y-NiO2-2_mvc-4613_clean_ENBicLYPKp,,,0
33306,-781.0541299,mp-754944,Ta4Fe4O16,"(1, 1, 1)",TaFeO4_mp-754944_clean_VRjhjpgNPY,,,0
81774,-1076.05781729,mp-756322,Hf4Cr4O12,"(1, 0, 0)",1026124_HfCrO3_mp-756322_clean_70jWPOZYcX,,,0
6118,-432.87795211,BiIrO4-rutile,Bi1Ir1O4,"(2, 1, 3)",BiIrO4_BiIrO4-rutile_clean_a7AON740DC,,,0
5066,-611.64778639,mp-752635,Li4Co12O24,"(1, 1, 1)",Li-CoO2-3_mp-752635_clean_LQYekydCKP,,,0
26419,-652.56134608,mp-566278,W4O12,"(1, 0, 0)",WO3_mp-566278_clean_oVKUIMwV84,,,0
15955,-435.01000647,mp-540757,V4Cu2O12,"(1, 1, 0)",V2CuO6_mp-540757_clean_xC3dy9USao,,,0
37299,-638.76348203,mp-772581,Li2Cr12O22,"(2, -1, 2)",LiCr6O11_mp-772581_clean_SmqToJMib9,,,0
9835,-665.12700538,RuWO4-rutile,Ru1W1O4,"(1, 0, 1)",RuWO4_RuWO4-rutile_clean_ptnThr7r7t,,,0
12609,-510.74479337,mp-13334,Zn6Sn6O18,"(0, 0, 1)",ZnSnO3_mp-13334_clean_PE8MiZMela,,,0
80136,-426.98261313,mp-29352,Ba4Pd2O6,"(1, 3, 3)",Ba2PdO3_mp-29352_clean_2SYThSnqe6,,,0
39988,-835.47593963,mvc-11435,Mn16Al8O32,"(1, 0, 0)",Mn2AlO4_mvc-11435_clean_gjbJcAz4bO,,,0
68601,-513.2837566,mp-754959,Cr4Ag4O16,"(1, 0, 2)",CrAgO4_mp-754959_clean_gYSMp1Y893,,,0
2703,-220.00674357,mvc-8638,Fe4Ge8O24,"(1, 0, 0)",Fe-GeO3-2_mvc-8638_clean_igDNouPv55,,,0
41061,-341.53042874,mp-1095224,Pt4O8,"(1, 1, 0)",414325470_PtO2_mp-1095224_clean_CsSK5pdLXH,,,0
29969,-270.34681551,mp-13749,K36Ni8O28,"(1, 0, 0)",K9Ni2O7_mp-13749_clean_eGhExHrqfr,,,0
23965,-776.73648506,mp-1244584,Cr2Si2O10,"(1, -1, 0)",CrSiO5_mp-1244584_clean_QWFRYfU9s6,,,0
79798,-332.48551592,mp-1147753,Tl4Cu2O8,"(2, 1, 0)",Tl2CuO4_mp-1147753_clean_TNoi1rkHHV,,,0
86001,-482.0245324,mp-1222354,Li4In4O8,"(3, 1, 0)",LiInO2_mp-1222354_clean_58geWJCYa1,,,0
75866,-676.77297873,mp-752508,Cs8W4O16,"(0, 1, 1)",Cs2WO4_mp-752508_clean_A2mX1fsTfH,,,0
13914,-293.92584654,mp-1227455,Be2Ga4O8,"(1, 1, 0)",Be-GaO2-2_mp-1227455_clean_f1rHaA5LbG,,,0
81258,-590.32373629,mp-23494,Ti2Bi24O40,"(1, 1, 1)",Ti-Bi3O5-4_mp-23494_clean_cLKlj9z7Mv,,,0
83612,-621.88933216,mp-7831,Mg8In16O32,"(1, 0, 0)",1006479_MgIn2O4_mp-7831_clean_61Rclw5JqX,,,0
27545,-444.32454712,mp-755493,Cr2Sb2O8,"(1, 1, 0)",CrSbO4_mp-755493_clean_EazMWFsTME,,,0
83519,-436.7438974,mp-22323,In12O18,"(1, 1, 0)",1002778_In2O3_mp-22323_clean_rTTisrSdx5,,,0
27680,-777.07490498,mp-758053,Nb4Cr4O16,"(1, 0, 0)",NbCrO4_mp-758053_clean_v4QOXp6OVT,,,0
1538,-249.02860532,mp-1220867,Na2Tl2O2,"(3, 1, 0)",NaTlO_mp-1220867_clean_DbpKyIuOIU,,,0
76009,-489.71084429,mp-1190488,Al16Cd4O28,"(1, 0, 1)",Al4CdO7_mp-1190488_clean_Rzi2tcyaNs,,,0
11351,-187.20896554,mp-10796,Hg2Se2O8,"(1, 0, 1)",HgSeO4_mp-10796_clean_6SgHt5kzFS,,,0
23478,-360.7991726,mp-1225882,Cu2Ag1O4,"(1, -1, -1)",Cu2AgO4_mp-1225882_clean_Q1aRn3m86d,,,0
35044,-427.66650274,mp-974842,K1Pt1O3,"(3, 1, 0)",KPtO3_mp-974842_clean_zwj0nLQhkp,,,0
84789,-853.11583024,mp-1290752,Y4Mn8O16,"(2, 0, -1)",YMn2O4_mp-1290752_clean_BmvtJktJnU,,,0
35594,-601.36218283,mp-29146,V4Sb4O16,"(1, 0, 0)",VSbO4_mp-29146_clean_8hoVfY428f,,,0
79025,-868.75750135,mp-752658,Y2Se1O2,"(2, -1, 2)",Y2SeO2_mp-752658_clean_euvNvMMS5j,,,0
42439,-483.89009561,CuRhO4-rutile,Cu1Rh1O4,"(1, 0, 2)",414325470_CuRhO4_CuRhO4-rutile_clean_nf7oh41WLF,,,0
81812,-368.76363406,mp-19241,Ba2Ni2O6,"(2, -1, 2)",1010404_BaNiO3_mp-19241_clean_aPIQABIzHj,,,0
39810,-379.62752891,mp-8208,Mg2Pt6O12,"(0, 2, 1)",Mg-PtO2-3_mp-8208_clean_RCg59lsjPO,,,0
9026,-311.48818,mp-1228775,Ba6W2O12,"(1, 2, 1)",Ba3WO6_mp-1228775_clean_S2Q7DJLOal,,,0
36919,-636.49839896,mp-1227215,Cd2Pt18O24,"(0, 0, 1)",Cd-Pt3O4-3_mp-1227215_clean_54ea8uDTkg,,,0
81087,-372.31167373,mp-755789,Na4Be4O6,"(1, 1, 2)",Na2Be2O3_mp-755789_clean_cx12mZnBTR,,,0
72759,-384.46142471,mp-558023,Rb8Sb16O44,"(1, 1, 0)",Rb2Sb4O11_mp-558023_clean_kpoDpPmH8g,,,0
40590,-523.02167057,mp-755239,Ga16Hg8O32,"(1, 1, 0)",Ga2HgO4_mp-755239_clean_KXPXjxX5k4,,,0
81813,-543.64322895,CuRuO4-rutile,Cu1Ru1O4,"(3, 0, 1)",1012688_CuRuO4_CuRuO4-rutile_clean_RbtBXyEmZc,,,0
80526,-922.059513,mp-753891,Zr4Ti4O16,"(0, 1, 2)",ZrTiO4_mp-753891_clean_YHGvb1GmVe,,,0
40723,-715.15128557,mp-19303,Cr4Ni2O8,"(2, 2, -1)",Cr2NiO4_mp-19303_clean_0SPSqRQ2KM,,,0
79337,-246.64002941,mp-1205877,Cs4Tl4O4,"(0, 1, 2)",CsTlO_mp-1205877_clean_bnyu4ilI8k,,,0
5904,-487.08086107,mp-559851,Cr4Bi4O12,"(0, 1, 0)",CrBiO3_mp-559851_clean_1xcGXaFVaJ,,,0
19418,-675.62057825,mp-768510,Ba16Sn12O40,"(1, 1, 0)",Ba4Sn3O10_mp-768510_clean_lcbWdyuVms,,,0
14681,-699.43727392,mp-1716,Rh8O12,"(1, 2, 1)",Rh2O3_mp-1716_clean_UutKNxOg02,,,0
79930,-209.38736012,mp-1228775,Ba6W2O12,"(0, 1, 0)",Ba3WO6_mp-1228775_clean_eDjYRzsDZT,,,0
32476,-618.70965104,mp-504579,Ag6Mo10O33,"(0, 1, 0)",Ag6Mo10O33_mp-504579_clean_T5eVQy6dxS,,,0
10957,-663.7759186,mp-12867,Sr4Sn4O12,"(2, 1, 0)",SrSnO3_mp-12867_clean_TTCz0kFMxr,,,0
22127,-389.91236231,mp-1214566,Ba12Co4O20,"(1, 0, 0)",Ba3CoO5_mp-1214566_clean_L4DiDFg5iU,,,0
71019,-420.19344355,mp-754826,Cs8Sc8O16,"(1, 1, 0)",CsScO2_mp-754826_clean_hYudjwKFf8,,,0
1901,-413.11074807,mp-1063607,Cr2Pd2O4,"(1, 1, 2)",CrPdO2_mp-1063607_clean_nhqlaskXx0,,,0
37197,-794.49884811,mp-15021,Ba6Ta10O30,"(1, 0, 0)",Ba3Ta5O15_mp-15021_clean_t7evQ17OhP,,,0
2032,-365.06949606,mvc-13858,Y4Ag4O12,"(1, 1, 0)",YAgO3_mvc-13858_clean_NFmgpAISUB,,,0
81183,-387.3254248,mp-752462,Cr2Co4O12,"(1, 1, -1)",Cr-CoO3-2_mp-752462_clean_IU0NC8JoNM,,,0
79138,-276.43941315,mp-27286,Ba4Ag24O16,"(0, 0, 1)",Ba-Ag3O2-2_mp-27286_clean_6pmGQjbf5E,,,0
82245,-530.35514843,mp-1143521,Si8W4O24,"(0, 1, 0)",1020271_Si2WO6_mp-1143521_clean_HmanyqNLrr,,,0
71587,-422.5460801,mp-1209792,Rb2Cu4O20,"(1, 1, -2)",Rb-CuO5-2_mp-1209792_clean_gSm7oD7zDS,,,0
42840,-1052.06300389,mp-1539317,Ta4O10,"(1, 3, 0)",51024953_Ta2O5_mp-1539317_clean_PHQAOqZPut,,,0
77482,-422.4723698,mp-1183971,Cs1Ru1O3,"(1, 1, 0)",CsRuO3_mp-1183971_clean_IgDiQLKyts,,,0
44370,-501.81145455,mp-13660,Ca8Sb4O2,"(3, 1, 3)",414325470_Ca4Sb2O_mp-13660_clean_9RexHGn0wU,,,0
10430,-190.43652419,mvc-3874,Zn4Bi4O12,"(1, 0, -1)",ZnBiO3_mvc-3874_clean_v2NM9D9C6f,,,0
17206,-277.08424811,mp-505042,Cu4Bi8O16,"(1, 0, 0)",Cu-BiO2-2_mp-505042_clean_l6unKq8G4c,,,0
13243,-552.2752133,mp-761281,Fe4Sb4O16,"(1, 1, 0)",FeSbO4_mp-761281_clean_1iVdvv3nHH,,,0
79467,-576.50480937,mp-9127,Ba1Sb2O6,"(3, 0, 2)",Ba-SbO3-2_mp-9127_clean_xP6AQ8sreO,,,0
28331,-830.93806868,mp-9478,Ba2Si8O18,"(2, -1, 2)",BaSi4O9_mp-9478_clean_LoBMu1HNIx,,,0
79381,-740.62678143,mvc-12581,Mg2Cr8O16,"(1, 0, 0)",MgCr4O8_mvc-12581_clean_mZiTymzd4L,,,0
37562,-548.90131531,mp-756134,Zr2Se2O2,"(3, 1, 2)",ZrSeO_mp-756134_clean_XMLGj9Irjf,,,0
24566,-284.45660886,mp-555682,Sn2Se4O12,"(1, 0, -1)",Sn-SeO3-2_mp-555682_clean_RWj2IziUHB,,,0
32927,-718.13170016,mvc-253,Mg1Mo4O8,"(2, -1, -1)",Mg-MoO2-4_mvc-253_clean_jmCy37DKtl,,,0
45109,-134.43629344,mp-4405,Rb3Au1O1,"(3, 1, 0)",90423983534_Rb3AuO_mp-4405_clean_yzayoJ2RaW,,,0
10914,-340.5196011,mp-759178,Zn4Ni6O10,"(2, 0, -1)",Zn2Ni3O5_mp-759178_clean_uxI8YiTIsK,,,0
33580,-306.45461715,mp-1219443,Sc2Cu2O5,"(1, 2, -2)",Sc2Cu2O5_mp-1219443_clean_KJQVRNEH3x,,,0
18732,-259.20430689,mp-30120,K6Bi2O8,"(1, 1, 0)",K3BiO4_mp-30120_clean_Qhefdln16u,,,0
20009,-777.22526672,mp-1142713,Mn4Si8O24,"(1, 0, 1)",Mn-SiO3-2_mp-1142713_clean_9oYGeskBo8,,,0
80582,-426.95264327,mp-1253488,Al4Ag4O12,"(1, 1, 0)",AlAgO3_mp-1253488_clean_qdssZ9aWm7,,,0
78048,-406.67353108,mp-752539,Cs4Ba4O6,"(2, 0, -1)",Cs2Ba2O3_mp-752539_clean_H5Ol7Ea1hH,,,0
43429,-214.28725497,mp-996971,Cu1Pd1O2,"(1, 3, 1)",2411243514_CuPdO2_mp-996971_clean_H08eXJ1LYi,,,0
6035,-634.49797119,mp-545850,V4Bi4O16,"(1, 0, 1)",VBiO4_mp-545850_clean_JwHbrWFzqo,,,0
80738,-312.33550296,mvc-14010,Zn4Sn6O16,"(1, 1, 1)",Zn2Sn3O8_mvc-14010_clean_mAomeQYMWB,,,0
79606,-1109.43366311,mp-766380,Ge4W18O54,"(0, 0, 1)",Ge2-WO3-9_mp-766380_clean_t0fTWKRKF6,,,0
1916,-446.58326373,mp-458,Ti12O18,"(1, 0, 1)",Ti2O3_mp-458_clean_swDeyiUJso,,,0
21947,-105.2113257,mp-996963,Cd4Ag4O8,"(1, 0, 0)",CdAgO2_mp-996963_clean_XhPhfgPbO2,,,0
14507,-796.10654213,mp-19417,Ti6Fe6O18,"(1, 1, 0)",TiFeO3_mp-19417_clean_MzHBUDPecq,,,0
32978,-499.86306834,mp-1295957,Ba4Co4O12,"(2, 1, 0)",BaCoO3_mp-1295957_clean_TJq1mrRv3y,,,0
37055,-841.58842988,mp-36890,Ta1Bi3O7,"(1, -1, -1)",TaBi3O7_mp-36890_clean_96eUEpeYNx,,,0
80993,-500.94563949,mp-1221814,Mn3Fe15O24,"(1, 0, 1)",MnFe5O8_mp-1221814_clean_SeyF8kkVx2,,,0
36992,-621.15876329,mp-19326,Mn4O8,"(2, 1, 1)",MnO2_mp-19326_clean_0c5JluOeHX,,,0
7552,-894.86157143,mp-619461,W8O24,"(1, 0, 0)",WO3_mp-619461_clean_B9q1rKAawC,,,0
44382,-280.98264433,mp-997039,Ag1Pd1O2,"(1, 0, 0)",69019397_AgPdO2_mp-997039_clean_xJYn0O0Ku5,,,0
25599,-422.52386447,mp-756646,Sr8Lu16O32,"(1, 1, 0)",SrLu2O4_mp-756646_clean_91mID1H4EL,,,0
23216,-189.61959659,mp-1209499,Rb4Cd4O6,"(0, 1, 1)",Rb2Cd2O3_mp-1209499_clean_3YwkxAgZfJ,,,0
34299,-530.84129363,mp-1604,Pt6O8,"(2, 1, 0)",Pt3O4_mp-1604_clean_kHuT2aEnmW,,,0
41085,-506.04841382,mp-1099255,Mg3Cd1O4,"(2, 2, 1)",123212059559_Mg3CdO4_mp-1099255_clean_vLbLYP1DpZ,,,0
78127,-710.30002089,mp-505517,Ba1Nb4O6,"(1, 0, 1)",BaNb4O6_mp-505517_clean_TOlAVHl448,,,0
11695,-577.76047615,mp-770737,Ga4W2O12,"(1, 0, 1)",Ga2WO6_mp-770737_clean_YSpNlyV371,,,0
20585,-270.65771403,mp-1319349,Mg8Ni16O32,"(1, 1, 0)",Mg-NiO2-2_mp-1319349_clean_OqLNf6xL4V,,,0
21776,-620.36511511,mp-1227455,Be2Ga4O8,"(2, 2, -1)",Be-GaO2-2_mp-1227455_clean_NrTUhEcirR,,,0
26448,-228.54109247,mp-29525,Rb12Bi4O12,"(1, 0, 0)",Rb3BiO3_mp-29525_clean_KhkarcDF0C,,,0
35653,-807.53925224,mp-31124,Y16Mo8O48,"(1, 1, 1)",Y2MoO6_mp-31124_clean_ijkhn6ZMU0,,,0
943,-224.69871009,mp-755493,Cr2Sb2O8,"(1, 0, 0)",CrSbO4_mp-755493_clean_YxAicUiT0E,,,0
20476,-431.51775305,mp-3359,Ba4Sn2O8,"(1, 0, 0)",Ba2SnO4_mp-3359_clean_JTlf2kF2eF,,,0
20965,-357.71588362,mp-18759,Mn6O8,"(1, 0, 0)",Mn3O4_mp-18759_clean_SBWuv2Zwt3,,,0
33162,-790.06594061,mp-19509,Sr4V40O60,"(1, 0, 0)",SrV10O15_mp-19509_clean_TSkMEEkO0u,,,0
68745,-301.48260765,mp-984356,Cs1Ir1O3,"(2, 1, 0)",CsIrO3_mp-984356_clean_1kPXEXk5f1,,,0
7417,-830.52127019,mp-1176501,Lu6Bi6O18,"(1, 1, 0)",LuBiO3_mp-1176501_clean_yPNGm5hBSK,,,0
14743,-500.94764033,mp-1221814,Mn3Fe15O24,"(1, 0, 1)",MnFe5O8_mp-1221814_clean_eyimfu6r5L,,,0
73638,-512.918077,mp-1178395,Cs8Li8O8,"(1, 1, 3)",CsLiO_mp-1178395_clean_NlwXEaGW0R,,,0
13950,-559.03752641,mp-30120,K6Bi2O8,"(0, 1, 2)",K3BiO4_mp-30120_clean_amJ5DbGAik,,,0
80106,-332.16071984,mp-4682,Zn4Se4O12,"(1, 0, 1)",ZnSeO3_mp-4682_clean_5xelMgsHyJ,,,0
9888,-279.02748309,mp-996966,K1Ag1O2,"(1, 1, 3)",KAgO2_mp-996966_clean_ooR87N9vAD,,,0
37107,-415.67958901,mp-771411,Sr12Ge4O20,"(1, 0, 0)",Sr3GeO5_mp-771411_clean_d14pggzctx,,,0
18700,-406.55585851,mp-1295695,Na2Co4O6,"(1, 2, -2)",NaCo2O3_mp-1295695_clean_GyzjE44ZRO,,,0
83354,-263.16216531,mp-1186948,Sb1Pb1O3,"(1, 0, 0)",1020271_SbPbO3_mp-1186948_clean_nAbLmpUeIY,,,0
19660,-658.63926298,mp-768539,Al4Tl4O12,"(1, 2, 1)",AlTlO3_mp-768539_clean_qxGSSQK2xs,,,0
72742,-865.51706058,mp-545622,Zn4W4O16,"(1, 0, 1)",ZnWO4_mp-545622_clean_fMrxD8EJbe,,,0
80750,-814.33790875,mp-19372,W4O8,"(2, 2, 1)",WO2_mp-19372_clean_ZsGf8jsRZb,,,0
19130,-517.56606811,mp-3283,Rb4Nb4O12,"(2, -1, 0)",RbNbO3_mp-3283_clean_1aRjTphqvC,,,0
33469,-677.32916669,mp-1193602,Ca6Rh6O18,"(1, 1, -2)",CaRhO3_mp-1193602_clean_TVSuC42Wz2,,,0
78734,-694.28623524,mp-12725,Nb1Ag1O3,"(2, 2, 1)",NbAgO3_mp-12725_clean_UWTznJLQy1,,,0
81113,-466.60373689,mp-542112,Ca1Zr1O3,"(3, 1, 0)",CaZrO3_mp-542112_clean_WOawhyl1ib,,,0
29236,-267.16271812,mp-510589,Mn1Cu1O2,"(2, 1, -1)",MnCuO2_mp-510589_clean_gHzw6LR6Rx,,,0
85302,-872.84456796,mp-1219450,Sc4W6O24,"(1, 1, -1)",Sc2-WO4-3_mp-1219450_clean_tWc8fC4YSA,,,0
20700,-410.61161285,mp-1222192,Mg2Al1O6,"(2, 1, 2)",Mg2AlO6_mp-1222192_clean_62WhVRMTh5,,,0
26062,-56.50462506,mp-1077107,Hg3O3,"(1, 0, 0)",HgO_mp-1077107_clean_XUqSbgy8Kk,,,0
74826,-599.33034556,mp-3520,Y16Si8O40,"(1, 1, 0)",Y2SiO5_mp-3520_clean_gC8ROBcQAd,,,0
81672,-497.97428775,TePdO4-rutile,Te1Pd1O4,"(1, 1, 2)",1012743_TePdO4_TePdO4-rutile_clean_U8bdyT92rk,,,0
79925,-238.58603026,mp-971,K8O4,"(3, 1, 1)",K2O_mp-971_clean_EM61TUCG9r,,,0
71293,-799.88140936,mp-1218921,Sn2Sb2O8,"(2, 0, 3)",SnSbO4_mp-1218921_clean_docoFJk5DF,,,0
81250,-681.54214513,mp-1147775,Ba4Os2O8,"(1, 0, 2)",Ba2OsO4_mp-1147775_clean_36dTFaB22f,,,0
77411,-563.18962332,mp-675025,Sb2Rh2O8,"(1, 0, 1)",SbRhO4_mp-675025_clean_ohdtj3NJRK,,,0
34007,-730.30702547,mp-5594,Sc4Si4O14,"(1, 0, -1)",Sc2Si2O7_mp-5594_clean_iYaxboFoaz,,,0
69280,-667.97442436,mp-35690,Co15Ru3O24,"(1, 1, 0)",Co5RuO8_mp-35690_clean_Jh03gEbpmC,,,0
79515,-135.43222561,mp-753746,Rb6O3,"(1, 0, -1)",Rb2O_mp-753746_clean_ONC7znTvgm,,,0
29787,-388.68674273,mp-1221361,Mn10Sn2O16,"(1, 0, 0)",Mn5SnO8_mp-1221361_clean_IFzvvOt9EK,,,0
73668,-752.07545352,mp-30198,Ba24Ga12O42,"(0, 0, 1)",Ba4Ga2O7_mp-30198_clean_swmqrKW4cz,,,0
13425,-464.53671143,CdRuO4-rutile,Cd1Ru1O4,"(1, 0, 1)",CdRuO4_CdRuO4-rutile_clean_aDNLuRW95z,,,0
44021,-803.56918764,PdRhO4-rutile,Pd1Rh1O4,"(2, 2, 3)",123212059559_PdRhO4_PdRhO4-rutile_clean_KnMPtPfyy8,,,0
31896,-516.28753667,BiAuO4-rutile,Bi1Au1O4,"(1, 0, 3)",BiAuO4_BiAuO4-rutile_clean_9yvAIlbIZN,,,0
79072,-480.02227736,mp-715550,Mo4O8,"(2, 3, 0)",MoO2_mp-715550_clean_CGeB1UTxgT,,,0
70555,-414.49154462,mp-1183290,Ba1Pt1O3,"(1, 1, 0)",BaPtO3_mp-1183290_clean_XORpcSPawm,,,0
42957,-369.86327205,mp-12978,Sn4O8,"(2, 1, 2)",51024953_SnO2_mp-12978_clean_XgSAOOlw8R,,,0
43855,-547.06325488,mp-1077716,Pt2O4,"(1, 1, 0)",509358681_PtO2_mp-1077716_clean_pI7aPNkmNQ,,,0
27872,-365.39793117,mp-775276,Co6Se8O24,"(0, 1, 0)",Co3-SeO3-4_mp-775276_clean_wsAQ2wipTj,,,0
81238,-224.92326948,mp-29488,Na8Zn4O8,"(1, 0, -1)",Na2ZnO2_mp-29488_clean_Kyz5LqPYCc,,,0
73203,-1820.32572761,mp-776404,Zr8O16,"(0, 0, 1)",ZrO2_mp-776404_clean_HE0QnNd5Su,,,0
69587,-1270.0953818,mp-756014,Ba24Hf6O36,"(1, 0, 0)",Ba4HfO6_mp-756014_clean_TJlNjgxgzS,,,0
43530,-406.74780061,mp-997029,Tl2Cu2O4,"(3, 1, 0)",414325470_TlCuO2_mp-997029_clean_oA6AtNoQKI,,,0
16336,-279.86849369,mp-1215716,Zn2Ni8O10,"(1, 1, 0)",ZnNi4O5_mp-1215716_clean_mj0AHnt3hY,,,0
81263,-1375.66551826,mp-2858,Zr4O8,"(1, 3, 0)",ZrO2_mp-2858_clean_lrQ28FJsnM,,,0
72697,-1271.63966118,mp-12205,Ti8O14,"(0, 1, -1)",Ti4O7_mp-12205_clean_yIoNWld0gG,,,0
79078,-856.51138219,mp-1215204,Zr2Ti4O2,"(2, 3, 1)",ZrTi2O_mp-1215204_clean_FJfo0y9nVb,,,0
80240,-552.83668707,PtRhO4-rutile,Pt1Rh1O4,"(1, 0, 2)",PtRhO4_PtRhO4-rutile_clean_t7MbRfTEWp,,,0
42458,-343.4404839,mp-997006,Ag2Pt2O4,"(1, 2, 3)",90423983530393683854_AgPtO2_mp-997006_clean_Lnwq1VaUe3,,,0
20939,-486.98972837,mp-4092,Sr4Se4O16,"(0, 1, 0)",SrSeO4_mp-4092_clean_NtfiKA5fRf,,,0
37311,-639.14411364,mp-37621,Al24Co12O48,"(0, 1, 1)",Al2CoO4_mp-37621_clean_Fn9Z4Fceg8,,,0
20356,-511.72271175,mp-505552,Cd16Ru16O56,"(1, 0, 0)",Cd2Ru2O7_mp-505552_clean_TLKt81DY1k,,,0
70272,-1350.11747372,mp-19330,Ca4Mo4O16,"(1, 0, 3)",CaMoO4_mp-19330_clean_XUUwPbO5aD,,,0
78438,-1359.68179377,mp-674477,Mg4Zr16O36,"(0, 2, 1)",MgZr4O9_mp-674477_clean_yIBqpupmLg,,,0
38661,-1141.37645607,mp-2858,Zr4O8,"(0, 2, 1)",ZrO2_mp-2858_clean_miatMdrOFI,,,0
20346,-698.66325559,mp-5628,K2Ru8O16,"(1, 1, 1)",K-RuO2-4_mp-5628_clean_KIc9lPJo6z,,,0
38432,-305.17227038,mp-1105229,Ga4Cu4O8,"(0, 1, 1)",GaCuO2_mp-1105229_clean_IXndXyl1a1,,,0
45472,-698.06308365,mp-19435,Co2Mo2O8,"(1, 0, 2)",69019397_CoMoO4_mp-19435_clean_Vco2zgQtNP,,,0
22960,-644.41306054,mp-1016835,Ca1Ru1O3,"(2, 2, 1)",CaRuO3_mp-1016835_clean_7PvB44Yag7,,,0
40155,-724.52248377,mp-12867,Sr4Sn4O12,"(2, 1, 0)",SrSnO3_mp-12867_clean_oYauxOsk2r,,,0
44847,-690.2943166,mp-1238961,Ta2O5,"(1, 3, -3)",90423983534_Ta2O5_mp-1238961_clean_xC5ZsxTggH,,,0
24884,-521.73363906,mp-361,Cu4O2,"(1, 1, 1)",Cu2O_mp-361_clean_D6qvGFazil,,,0
22074,-780.8836282,mp-849263,Na4V40O60,"(1, 0, 0)",NaV10O15_mp-849263_clean_ZeOksGLAgq,,,0
42477,-505.57234967,mp-1219936,Pd7O8,"(2, 1, 0)",51024953_Pd7O8_mp-1219936_clean_Wypo3Q82PX,,,0
35029,-283.72229444,mp-5072,Rb4Hg2O4,"(3, 1, 3)",Rb2HgO2_mp-5072_clean_WACgDVVDxE,,,0
28549,-658.82862074,mp-755382,Bi6Sb6O18,"(2, -1, 2)",BiSbO3_mp-755382_clean_ez8np5ukL5,,,0
84809,-261.97665163,mp-1208626,Sr4Rh4O12,"(1, 0, 1)",SrRhO3_mp-1208626_clean_B5ED127rcn,,,0
43992,-122.51835157,mp-1016875,Cd1Rh1O3,"(2, 1, 0)",90423983534_CdRhO3_mp-1016875_clean_iQiRD61TY1,,,0
39584,-854.17531509,mp-756406,Li8Zr8O20,"(0, 1, 1)",Li2Zr2O5_mp-756406_clean_DB0uZv2ndj,,,0
41327,-209.48347227,SnAuO4-rutile,Sn1Au1O4,"(2, 1, 2)",90423983570956_SnAuO4_SnAuO4-rutile_clean_NZpJduGGOi,,,0
85551,-784.80291209,mp-752691,Sr12Hf8O28,"(0, 1, 0)",Sr3Hf2O7_mp-752691_clean_HkGErx3Lgk,,,0
16853,-254.76409971,mp-757078,V8Fe4O24,"(1, 0, 0)",V2FeO6_mp-757078_clean_KGPblCj5WS,,,0
23100,-717.38458393,mp-1193602,Ca6Rh6O18,"(0, 1, 0)",CaRhO3_mp-1193602_clean_YWd28bqm1P,,,0
15211,-898.67286874,mp-1643016,V4W4O16,"(1, 1, 2)",VWO4_mp-1643016_clean_aOjvlPSFc5,,,0
74200,-638.08817071,mp-756635,Co9Bi3O24,"(1, 1, 0)",Co3BiO8_mp-756635_clean_ZGElwHWyAX,,,0
84671,-377.19930294,SnGeO4-rutile,Sn1Ge1O4,"(2, 0, 1)",SnGeO4_SnGeO4-rutile_clean_nSVvIZBG25,,,0
1591,-466.96672761,CoSnO4-rutile,Co1Sn1O4,"(3, 0, 1)",CoSnO4_CoSnO4-rutile_clean_tSEWHcF2jA,,,0
39621,-548.03468204,mp-1226109,Cr2Re4O12,"(1, 1, 0)",Cr-ReO3-2_mp-1226109_clean_lN8XQZvX03,,,0
8391,-709.79488481,mp-33432,Mg4Fe8O16,"(1, 1, 0)",Mg-FeO2-2_mp-33432_clean_dfZULg2XI9,,,0
21788,-731.42175677,mp-1215,Ti2O1,"(2, 0, 3)",Ti2O_mp-1215_clean_JvQJESiJ7g,,,0
34622,-392.40403977,mp-23494,Ti2Bi24O40,"(1, 1, 1)",Ti-Bi3O5-4_mp-23494_clean_B7yK95KVc0,,,0
43575,-184.90014904,mp-20334,Co2Cu4O6,"(1, 0, 1)",51024953_CoCu2O3_mp-20334_clean_LhrxmyLHSo,,,0
25086,-857.80241624,mp-715923,W2O6,"(3, 2, 3)",WO3_mp-715923_clean_UYDBZYrWTY,,,0
14419,-628.67338171,mp-5594,Sc4Si4O14,"(2, 0, -1)",Sc2Si2O7_mp-5594_clean_4YDI5rWW9N,,,0
2737,-393.27065643,mp-752401,Rb8Zr4O12,"(1, 2, -2)",Rb2ZrO3_mp-752401_clean_1NxXK6Jt4h,,,0
